Income,Home_ownership,Employment_length,Loan_intent,internal_credit_rating,Loan_amount,Interest_rate,Loan_percent_income,Default,Credit_history_length,Loan_status,is_eligible,age_employment_ratio,income_per_credit_year,credit_score,high_risk_flag,age_group
48000.0,Mortgage,5.0,Debtconsolidation,B,4300.0,12.69,0.09,N,7.0,False,True,0.1851851851851851,6857.142857142857,709.6211881319044,0,26-35
78000.0,Rent,0.0,Education,C,13000.0,12.87,0.17,Y,10.0,False,True,0.0,7800.0,636.1539208122224,0,26-35
49278.0,Rent,4.0,Debtconsolidation,C,11000.0,13.22,0.22,Y,2.0,False,True,0.1666666666666666,24639.0,561.8828985652683,0,18-25
48000.0,Rent,8.0,Medical,A,11000.0,7.51,0.23,N,4.0,False,True,0.32,12000.0,640.5694834832932,0,18-25
30000.0,Rent,4.0,Debtconsolidation,D,10000.0,14.42,0.33,N,9.0,True,True,0.1290322580645161,3333.333333333333,304.9165007900616,0,26-35
26780.0,Rent,0.0,Debtconsolidation,B,6000.0,9.25,0.22,N,4.0,False,True,0.0,6695.0,529.2892623873518,0,18-25
41000.0,Rent,1.0,Medical,C,7000.0,12.53,0.17,N,2.0,False,True,0.0416666666666666,20500.0,542.5496943155487,0,18-25
71500.0,Mortgage,2.0,Education,A,15000.0,11.936,0.21,N,8.0,False,True,0.074074074074074,8937.5,802.0566729109053,0,26-35
95000.0,Rent,2.0,Venture,A,28000.0,7.9,0.29,N,2.0,True,True,0.0869565217391304,47500.0,646.6327878285439,0,18-25
33280.0,Rent,1.0,Personal,B,5500.0,13.602,0.17,N,2.0,False,True,0.04,16640.0,580.4727395324196,0,18-25
48000.0,Rent,8.0,Medical,C,6000.0,12.22,0.12,Y,4.0,False,True,0.3333333333333333,12000.0,616.2214464021066,0,18-25
78000.0,Own,4.0,Venture,B,6000.0,12.18,0.08,N,10.0,False,True,0.1481481481481481,7800.0,844.2766269922413,0,26-35
46500.0,Rent,0.0,Personal,C,10000.0,14.26,0.22,Y,3.0,True,True,0.0,15500.0,595.8388181422603,0,18-25
78000.0,Rent,5.0,Venture,D,3000.0,16.89,0.04,N,3.0,False,True,0.217391304347826,26000.0,584.6055861497412,0,18-25
32000.0,Rent,4.0,Debtconsolidation,C,10000.0,13.79,0.31,N,15.0,True,True,0.1081081081081081,2133.333333333333,443.5222874433039,0,36-45
73000.0,Mortgage,9.0,Debtconsolidation,E,18000.0,17.39,0.25,Y,10.0,True,True,0.2903225806451613,7300.0,421.32302309762804,0,26-35
65000.0,Rent,4.0,Medical,A,6000.0,7.49,0.09,N,5.0,False,True,0.125,13000.0,692.7544130693342,0,26-35
45600.0,Rent,5.0,Venture,D,9000.0,16.29,0.2,Y,13.0,False,True,0.131578947368421,3507.692307692308,507.6501285585728,0,36-45
97500.0,Mortgage,3.0,Medical,A,6000.0,7.51,0.06,N,9.0,False,True,0.0967741935483871,10833.333333333334,803.7088716198507,0,26-35
64000.0,Mortgage,3.0,Debtconsolidation,B,14400.0,11.71,0.22,N,2.0,True,True,0.1363636363636363,32000.0,658.5778335875466,0,18-25
178000.0,Rent,5.0,Education,D,25000.0,14.46,0.14,Y,7.0,True,True,0.1785714285714285,25428.571428571428,582.0136381192233,0,26-35
43500.0,Mortgage,5.0,Education,C,11250.0,13.61,0.26,Y,9.0,False,True,0.1666666666666666,4833.333333333333,568.4541354474765,0,26-35
12000.0,Rent,4.0,Education,A,1000.0,7.88,0.08,N,7.0,True,True,0.1212121212121212,1714.2857142857142,690.711762321904,0,26-35
50000.0,Rent,0.0,Education,A,8000.0,7.9,0.16,N,8.0,False,True,0.0,6250.0,691.277065164243,0,26-35
62000.0,Rent,3.0,Medical,B,9200.0,10.0,0.15,N,9.0,False,True,0.1071428571428571,6888.888888888889,627.7325209221472,0,26-35
220000.0,Rent,0.0,Education,B,28000.0,9.91,0.13,N,17.0,False,True,0.0,12941.176470588236,709.1139518475484,0,36-45
45996.0,Mortgage,11.0,Venture,B,6000.0,9.25,0.13,N,16.0,False,True,0.2972972972972973,2874.75,773.8967608666546,0,36-45
24000.0,Rent,3.0,Education,B,1600.0,8.88,0.07,N,6.0,False,True,0.0909090909090909,4000.0,636.7137882605052,0,26-35
62532.0,Rent,6.0,Venture,C,9000.0,13.49,0.14,N,6.0,False,True,0.2068965517241379,10422.0,695.9106721349124,0,26-35
37000.0,Other,2.0,Education,B,5000.0,11.58,0.14,N,3.0,False,True,0.0833333333333333,12333.333333333334,625.909783254048,0,18-25
26400.0,Rent,4.0,Personal,B,8000.0,8.854,0.3,N,8.0,False,True,0.1142857142857142,3300.0,510.30776616969877,0,26-35
35000.0,Mortgage,5.0,Homeimprovement,B,10000.0,11.99,0.29,N,4.0,False,True,0.2,8750.0,560.786153171829,0,18-25
40000.0,Mortgage,3.0,Venture,B,10500.0,11.36,0.26,N,4.0,False,True,0.125,10000.0,606.347518185165,0,18-25
26400.0,Rent,7.0,Education,A,3800.0,7.9,0.14,N,2.0,False,True,0.3043478260869565,13200.0,674.2006123376946,0,18-25
87547.0,Mortgage,2.0,Education,A,12000.0,5.99,0.14,N,2.0,False,True,0.0952380952380952,43773.5,813.4306825632318,0,18-25
150000.0,Rent,19.0,Medical,C,18400.0,13.408,0.12,N,17.0,False,True,0.4523809523809524,8823.529411764706,646.6876318818037,0,36-45
74000.0,Rent,1.0,Venture,D,15000.0,15.65,0.2,N,2.0,True,True,0.0434782608695652,37000.0,522.0319361701117,0,18-25
80000.0,Mortgage,4.0,Medical,A,15000.0,6.54,0.19,N,8.0,False,True,0.1481481481481481,10000.0,751.8769734687992,0,26-35
44000.0,Rent,5.0,Venture,D,8000.0,16.29,0.18,N,3.0,True,True,0.238095238095238,14666.666666666666,452.9355714325881,0,18-25
70000.0,Mortgage,7.0,Venture,A,3500.0,6.03,0.05,N,3.0,False,True,0.3043478260869565,23333.33333333333,862.4462980115964,0,18-25
28452.0,Rent,4.0,Personal,B,1500.0,11.11,0.05,N,5.0,False,True,0.1290322580645161,5690.4,623.5931939315383,0,26-35
58000.0,Rent,9.0,Medical,B,19900.0,11.83,0.34,N,4.0,True,True,0.36,14500.0,511.38105729179284,0,18-25
47500.0,Rent,2.0,Medical,B,5300.0,11.49,0.11,N,8.0,False,True,0.0625,5937.5,622.6955982596131,0,26-35
122004.0,Mortgage,7.0,Education,B,11200.0,10.99,0.09,N,3.0,False,True,0.3043478260869565,40668.0,785.2534645616004,0,18-25
23000.0,Rent,2.0,Education,C,1600.0,9.952000000000002,0.07,Y,2.0,False,True,0.0833333333333333,11500.0,603.7863709568912,0,18-25
126000.0,Mortgage,4.0,Debtconsolidation,C,7500.0,13.92,0.06,N,2.0,False,True,0.1538461538461538,63000.0,727.908044566515,0,26-35
81600.0,Mortgage,6.0,Personal,A,1300.0,6.39,0.02,N,3.0,False,True,0.2727272727272727,27200.0,831.4986177101725,0,18-25
36000.0,Own,3.0,Education,B,5000.0,10.0,0.14,N,6.0,False,True,0.09375,6000.0,746.4527545061633,0,26-35
59497.0,Own,2.0,Medical,E,7000.0,17.88,0.12,N,2.0,True,True,0.0769230769230769,29748.5,575.9691599663977,0,26-35
51036.0,Mortgage,7.0,Education,C,15000.0,13.16,0.29,N,4.0,False,True,0.3043478260869565,12759.0,608.9445500365194,0,18-25
40000.0,Mortgage,2.0,Homeimprovement,B,2500.0,9.99,0.06,N,2.0,False,True,0.0833333333333333,20000.0,672.8289562059308,0,18-25
35000.0,Mortgage,6.0,Education,A,8000.0,5.79,0.23,N,4.0,False,True,0.2727272727272727,8750.0,738.5807754275763,0,18-25
55500.0,Mortgage,15.0,Education,B,7875.0,11.99,0.14,N,12.0,False,True,0.4166666666666667,4625.0,760.69752366567,0,36-45
13200.0,Rent,4.0,Debtconsolidation,C,2500.0,15.824000000000002,0.19,Y,14.0,True,True,0.0952380952380952,942.8571428571428,526.0650476313663,0,36-45
34500.0,Rent,2.0,Homeimprovement,D,11500.0,15.31,0.33,N,2.0,True,True,0.0952380952380952,17250.0,300.0,0,18-25
38000.0,Own,5.0,Education,B,14000.0,11.12,0.37,N,3.0,False,True,0.238095238095238,12666.666666666666,612.9334738882587,0,18-25
42000.0,Rent,1.0,Personal,B,3000.0,11.83,0.07,N,9.0,False,True,0.037037037037037,4666.666666666667,626.9254203721774,0,26-35
115000.0,Mortgage,3.0,Education,A,7600.0,6.99,0.07,N,4.0,False,True,0.12,28750.0,864.5459609786855,0,18-25
40000.0,Own,0.0,Venture,C,6400.0,14.22,0.16,Y,2.0,False,True,0.0,20000.0,724.8877440407873,0,18-25
92700.0,Mortgage,1.0,Venture,A,9250.0,7.9,0.1,N,3.0,False,True,0.0454545454545454,30900.0,852.0513116149042,0,18-25
55000.0,Rent,7.0,Medical,B,4200.0,9.91,0.08,N,3.0,False,True,0.3043478260869565,18333.33333333333,644.7994632551905,0,18-25
79992.0,Rent,0.0,Debtconsolidation,B,7500.0,10.71,0.09,N,4.0,False,True,0.0,19998.0,682.6728919616012,0,18-25
38117.0,Mortgage,0.0,Personal,B,13500.0,11.83,0.35,N,4.0,False,True,0.0,9529.25,571.6952213935865,0,18-25
80000.0,Mortgage,3.0,Venture,A,5500.0,5.42,0.07,N,2.0,False,True,0.1304347826086956,40000.0,860.2546174061815,0,18-25
36000.0,Rent,1.0,Medical,A,7000.0,6.03,0.19,N,3.0,False,True,0.0416666666666666,12000.0,587.099333050268,0,18-25
22800.0,Rent,0.0,Medical,A,2000.0,8.49,0.09,N,10.0,False,True,0.0,2280.0,634.7706011990351,0,26-35
33000.0,Own,6.0,Debtconsolidation,D,5000.0,14.96,0.15,N,6.0,False,True,0.1935483870967742,5500.0,531.6824875368898,0,26-35
42000.0,Rent,0.0,Venture,B,15000.0,11.58,0.36,N,4.0,True,True,0.0,10500.0,528.4326531190208,0,18-25
120000.0,Mortgage,4.0,Personal,A,10000.0,8.744,0.08,N,2.0,False,True,0.1739130434782608,60000.0,830.6392432771371,0,18-25
58800.0,Mortgage,5.0,Education,D,25000.0,14.09,0.43,N,2.0,False,True,0.238095238095238,29400.0,472.37673376458554,1,18-25
125000.0,Mortgage,0.0,Homeimprovement,C,10000.0,14.35,0.08,Y,9.0,False,True,0.0,13888.888888888889,732.3234088601872,0,26-35
67000.0,Mortgage,1.0,Venture,A,28000.0,7.51,0.42,N,2.0,False,True,0.0384615384615384,33500.0,700.0789954188936,0,26-35
225000.0,Mortgage,16.0,Personal,B,25000.0,11.83,0.11,N,10.0,False,True,0.5,22500.0,806.1712385391953,0,26-35
45000.0,Mortgage,10.0,Homeimprovement,A,8000.0,6.99,0.18,N,2.0,False,True,0.3846153846153846,22500.0,743.6504725408342,0,26-35
30000.0,Rent,3.0,Debtconsolidation,C,3000.0,10.214,0.1,Y,6.0,True,True,0.1034482758620689,5000.0,548.8501400389906,0,26-35
43439.0,Rent,4.0,Medical,C,15000.0,12.73,0.35,N,15.0,True,True,0.0975609756097561,2895.9333333333334,432.89812181206463,0,36-45
100000.0,Mortgage,0.0,Debtconsolidation,B,20000.0,11.83,0.2,N,2.0,False,True,0.0,50000.0,684.580584141125,0,18-25
39000.0,Rent,4.0,Debtconsolidation,B,7200.0,10.65,0.18,N,5.0,True,True,0.1481481481481481,7800.0,544.9172824075252,0,26-35
43800.0,Rent,0.0,Education,B,5000.0,14.644,0.11,N,14.0,True,True,0.0,3128.5714285714284,636.341598920293,0,36-45
45000.0,Rent,5.0,Education,D,8000.0,18.25,0.18,N,2.0,False,True,0.1923076923076923,22500.0,512.8627974585457,0,26-35
55000.0,Rent,5.0,Venture,B,12000.0,10.62,0.22,N,2.0,False,True,0.238095238095238,27500.0,661.3834244097637,0,18-25
40000.0,Own,0.0,Education,B,6000.0,11.48,0.15,N,4.0,False,True,0.0,10000.0,756.0514979037154,0,18-25
91560.0,Mortgage,8.0,Debtconsolidation,A,22000.0,6.91,0.24,N,8.0,False,True,0.2758620689655172,11445.0,670.1839022442937,0,26-35
65000.0,Mortgage,6.0,Venture,A,17000.0,8.94,0.26,N,2.0,False,True,0.2727272727272727,32500.0,697.03196645637,0,18-25
71496.0,Rent,7.0,Education,A,10000.0,7.51,0.14,N,2.0,False,True,0.3043478260869565,35748.0,767.5580454615736,0,18-25
69000.0,Mortgage,9.0,Debtconsolidation,B,3000.0,11.11,0.04,N,2.0,False,True,0.375,34500.0,719.0000263617015,0,18-25
30000.0,Rent,7.0,Education,B,3600.0,9.7,0.12,N,3.0,False,True,0.3043478260869565,10000.0,628.8872525066361,0,18-25
45000.0,Rent,2.0,Education,A,9600.0,8.49,0.21,N,5.0,False,True,0.0606060606060606,9000.0,706.4869081792489,0,26-35
36000.0,Rent,3.0,Medical,A,5000.0,10.05,0.14,N,16.0,False,True,0.0769230769230769,2250.0,637.6287576873049,0,36-45
55000.0,Mortgage,1.0,Medical,B,5225.0,9.91,0.1,N,4.0,False,True,0.0416666666666666,13750.0,703.1723637925155,0,18-25
105504.0,Rent,5.0,Venture,E,15000.0,15.95,0.14,Y,3.0,False,True,0.217391304347826,35168.0,544.93615654822,0,18-25
91800.0,Mortgage,0.0,Medical,D,16800.0,15.62,0.18,Y,4.0,True,True,0.0,22950.0,546.9646775135117,0,18-25
39000.0,Rent,5.0,Homeimprovement,B,7200.0,11.71,0.18,N,5.0,True,True,0.1470588235294117,7800.0,557.1476110685746,0,26-35
95000.0,Mortgage,1.0,Venture,B,15000.0,10.37,0.16,N,4.0,False,True,0.0384615384615384,23750.0,787.4864210650449,0,26-35
53000.0,Own,8.0,Personal,B,16000.0,10.25,0.3,N,2.0,False,True,0.3076923076923077,26500.0,675.8248082432935,0,26-35
33000.0,Own,1.0,Personal,D,7500.0,15.31,0.23,N,10.0,False,True,0.0357142857142857,3300.0,542.8856195713308,0,26-35
32000.0,Rent,1.0,Homeimprovement,C,6000.0,13.49,0.19,N,3.0,True,True,0.0416666666666666,10666.666666666666,516.7538744360003,0,18-25
72960.0,Mortgage,1.0,Medical,B,11000.0,12.21,0.15,N,8.0,False,True,0.0294117647058823,9120.0,733.1597408791084,0,26-35
168000.0,Mortgage,5.0,Debtconsolidation,F,24000.0,17.26,0.14,N,9.0,True,True,0.1851851851851851,18666.666666666668,548.0755209292543,0,26-35
32468.0,Mortgage,12.0,Venture,A,6000.0,7.51,0.18,N,5.0,False,True,0.4285714285714285,6493.6,746.5230380580894,0,26-35
60000.0,Rent,0.0,Debtconsolidation,A,13000.0,8.94,0.22,N,2.0,False,True,0.0,30000.0,625.9763283524609,0,18-25
91000.0,Rent,6.0,Medical,A,8000.0,6.92,0.09,N,4.0,False,True,0.2727272727272727,22750.0,740.2908483753964,0,18-25
50000.0,Mortgage,0.0,Education,D,10000.0,16.89,0.2,N,10.0,False,True,0.0,5000.0,557.0113957213587,0,26-35
96000.0,Mortgage,7.0,Personal,B,6000.0,11.49,0.06,N,6.0,False,True,0.2333333333333333,16000.0,791.018528467614,0,26-35
69846.0,Rent,2.0,Education,F,22500.0,18.99,0.32,Y,2.0,True,True,0.0769230769230769,34923.0,381.41735954877515,0,26-35
30000.0,Rent,0.0,Homeimprovement,D,5500.0,15.21,0.18,Y,7.0,True,True,0.0,4285.714285714285,388.9478378105955,0,26-35
25000.0,Rent,1.0,Education,C,5200.0,12.53,0.21,Y,3.0,False,True,0.04,8333.333333333334,547.9588392874559,0,18-25
21600.0,Rent,2.0,Education,C,3000.0,13.49,0.14,N,3.0,False,True,0.0909090909090909,7200.0,572.8507337586228,0,18-25
90000.0,Rent,9.0,Medical,B,25000.0,10.99,0.28,N,4.0,False,True,0.36,22500.0,564.3368318781538,0,18-25
20400.0,Own,2.0,Education,C,1275.0,15.23,0.06,Y,3.0,False,True,0.0952380952380952,6800.0,692.6039196517388,0,18-25
92000.0,Rent,0.0,Venture,D,6000.0,15.58,0.07,N,3.0,True,True,0.0,30666.666666666668,582.8071603792562,0,26-35
47004.0,Rent,2.0,Venture,A,5550.0,7.49,0.12,N,4.0,False,True,0.0909090909090909,11751.0,737.2824850928537,0,18-25
108000.0,Mortgage,12.0,Homeimprovement,B,10000.0,11.11,0.09,N,11.0,False,True,0.2727272727272727,9818.181818181818,765.0309213314495,0,36-45
59534.0,Rent,5.0,Personal,D,15000.0,15.21,0.25,Y,10.0,False,True,0.1612903225806451,5953.4,377.86700186658527,0,26-35
30996.0,Own,2.0,Venture,B,5000.0,11.86,0.16,N,2.0,False,True,0.0869565217391304,15498.0,722.7917167720685,0,18-25
63000.0,Rent,7.0,Education,C,2500.0,14.72,0.04,N,2.0,False,True,0.3043478260869565,31500.0,674.5513214416161,0,18-25
30000.0,Own,6.0,Education,A,2500.0,7.29,0.08,N,3.0,False,True,0.2727272727272727,10000.0,793.9537982308105,0,18-25
31200.0,Mortgage,3.0,Venture,B,3200.0,10.99,0.1,N,2.0,False,True,0.1363636363636363,15600.0,717.0851351501212,0,18-25
73000.0,Rent,3.0,Personal,B,4000.0,11.12,0.05,N,16.0,False,True,0.0833333333333333,4562.5,702.7435204432745,0,36-45
140000.0,Own,8.0,Personal,D,28000.0,15.65,0.2,N,5.0,False,True,0.2962962962962963,28000.0,645.3830355326879,0,26-35
34000.0,Rent,2.0,Debtconsolidation,B,8000.0,9.91,0.24,N,4.0,False,True,0.0909090909090909,8500.0,465.2321101842798,0,18-25
80000.0,Mortgage,5.0,Venture,C,28000.0,12.824000000000002,0.35,N,8.0,False,True,0.1851851851851851,10000.0,675.6568554750581,0,26-35
50000.0,Mortgage,7.0,Debtconsolidation,A,4800.0,6.03,0.1,N,7.0,False,True,0.2258064516129032,7142.857142857143,741.7072042750635,0,26-35
96000.0,Mortgage,0.0,Debtconsolidation,C,8000.0,13.72,0.08,N,5.0,False,True,0.0,19200.0,743.3417801493953,0,26-35
80000.0,Rent,1.0,Education,B,18000.0,10.99,0.22,N,4.0,False,True,0.0454545454545454,20000.0,688.1535317580517,0,18-25
75000.0,Rent,5.0,Homeimprovement,B,22000.0,10.62,0.29,N,10.0,False,True,0.1666666666666666,7500.0,532.0536419293917,0,26-35
90000.0,Rent,2.0,Education,B,11000.0,11.14,0.12,N,3.0,False,True,0.0833333333333333,30000.0,699.3159234165391,0,18-25
66215.0,Rent,1.0,Medical,D,25000.0,15.37,0.38,Y,2.0,True,True,0.0434782608695652,33107.5,340.03364346031225,0,18-25
163000.0,Rent,4.0,Venture,D,4000.0,16.29,0.02,N,6.0,True,True,0.1379310344827586,27166.666666666668,605.6501289424457,0,26-35
75000.0,Rent,2.0,Venture,A,12000.0,7.29,0.16,N,8.0,False,True,0.0588235294117647,9375.0,742.3779677082796,0,26-35
25000.0,Rent,5.0,Homeimprovement,B,3450.0,11.99,0.14,N,4.0,True,True,0.2,6250.0,577.1727225696244,0,18-25
48000.0,Mortgage,6.0,Debtconsolidation,C,15000.0,13.98,0.31,N,10.0,False,True,0.2068965517241379,4800.0,548.8786436927337,0,26-35
36000.0,Mortgage,1.0,Personal,D,1400.0,15.37,0.04,Y,9.0,False,True,0.0357142857142857,4000.0,537.9731107603516,0,26-35
75000.0,Mortgage,12.0,Venture,C,15250.0,11.34,0.2,N,5.0,False,True,0.4285714285714285,15000.0,751.4973447079976,0,26-35
77650.0,Rent,8.0,Personal,B,22000.0,11.48,0.28,N,3.0,True,True,0.32,25883.33333333333,582.6666588093196,0,18-25
75000.0,Mortgage,8.0,Venture,B,15600.0,11.83,0.21,N,5.0,False,True,0.2580645161290322,15000.0,776.532924635675,0,26-35
42000.0,Mortgage,7.0,Medical,B,7500.0,11.11,0.18,N,7.0,False,True,0.2058823529411764,6000.0,639.6098087398992,0,26-35
46000.0,Rent,0.0,Education,D,5975.0,14.46,0.13,Y,2.0,True,True,0.0,23000.0,522.1461571310176,0,18-25
27600.0,Rent,2.0,Debtconsolidation,C,2000.0,13.99,0.07,N,3.0,True,True,0.0869565217391304,9200.0,547.6924203183986,0,18-25
48000.0,Mortgage,17.0,Venture,A,7000.0,6.62,0.15,N,8.0,False,True,0.5151515151515151,6000.0,824.2622832579236,0,26-35
123000.0,Mortgage,7.0,Medical,A,15000.0,6.91,0.12,N,7.0,False,True,0.2258064516129032,17571.428571428572,807.6178053483643,0,26-35
62000.0,Rent,1.0,Personal,A,3000.0,6.99,0.05,N,9.0,False,True,0.0303030303030303,6888.888888888889,711.3081325683746,0,26-35
54000.0,Rent,7.0,Education,D,2500.0,16.32,0.05,Y,2.0,False,True,0.3043478260869565,27000.0,533.8734497000892,0,18-25
70000.0,Rent,0.0,Education,A,12000.0,5.99,0.17,N,4.0,False,True,0.0,17500.0,742.4102176472034,0,26-35
72000.0,Rent,1.0,Education,C,7500.0,13.22,0.1,N,3.0,False,True,0.0476190476190476,24000.0,693.863702088657,0,18-25
80000.0,Mortgage,4.0,Homeimprovement,B,11000.0,10.99,0.14,N,6.0,False,True,0.1176470588235294,13333.333333333334,728.612408273928,0,26-35
37000.0,Mortgage,3.0,Venture,C,6000.0,12.99,0.16,N,11.0,False,True,0.073170731707317,3363.6363636363635,680.5083042605033,0,36-45
48000.0,Mortgage,26.0,Medical,A,6500.0,7.29,0.14,N,11.0,False,True,0.6190476190476191,4363.636363636364,753.7743388640143,0,36-45
70000.0,Mortgage,15.0,Debtconsolidation,B,10000.0,10.75,0.14,N,6.0,False,True,0.5,11666.666666666666,749.041974692812,0,26-35
30996.0,Rent,0.0,Debtconsolidation,B,18000.0,10.75,0.58,N,7.0,True,True,0.0,4428.0,447.34197736931606,1,26-35
57100.0,Rent,3.0,Venture,C,6625.0,11.22,0.12,Y,4.0,False,True,0.125,14275.0,677.3793172570072,0,18-25
100000.0,Rent,4.0,Venture,A,10000.0,9.63,0.1,N,9.0,False,True,0.1379310344827586,11111.111111111111,793.415793048363,0,26-35
112123.0,Rent,2.0,Venture,A,7200.0,8.59,0.06,N,9.0,False,True,0.0714285714285714,12458.111111111111,795.5421720317106,0,26-35
31500.0,Rent,0.0,Medical,C,12250.0,13.85,0.39,N,5.0,True,True,0.0,6300.0,424.2287474794009,0,26-35
60000.0,Rent,3.0,Education,B,3600.0,9.63,0.06,N,5.0,False,True,0.1071428571428571,12000.0,698.0298265714434,0,26-35
49578.0,Mortgage,11.0,Personal,C,16000.0,13.49,0.32,Y,13.0,False,True,0.2558139534883721,3813.692307692308,592.2361963804973,0,36-45
28080.0,Rent,3.0,Debtconsolidation,C,9600.0,13.57,0.34,N,6.0,True,True,0.0857142857142857,4680.0,443.96637886115013,0,26-35
58000.0,Rent,4.0,Education,B,8000.0,10.37,0.14,N,4.0,False,True,0.1739130434782608,14500.0,686.2355825117742,0,18-25
68000.0,Rent,7.0,Personal,B,5000.0,9.99,0.07,N,3.0,False,True,0.3181818181818182,22666.666666666668,682.2676422593913,0,18-25
86000.0,Rent,9.0,Education,D,16000.0,16.29,0.19,Y,2.0,False,True,0.36,43000.0,518.1475326104595,0,18-25
77078.0,Mortgage,1.0,Debtconsolidation,B,3425.0,12.18,0.04,N,2.0,False,True,0.04,38539.0,736.4124822921765,0,18-25
42000.0,Rent,4.0,Medical,C,7000.0,13.61,0.17,N,2.0,False,True,0.1818181818181818,21000.0,546.2543108057033,0,18-25
120000.0,Mortgage,10.0,Medical,A,10000.0,5.42,0.08,N,2.0,False,True,0.3846153846153846,60000.0,810.7046849541327,0,26-35
85000.0,Mortgage,7.0,Education,A,5275.0,7.43,0.06,N,3.0,False,True,0.3043478260869565,28333.33333333333,846.2669833386858,0,18-25
52000.0,Mortgage,1.0,Venture,A,15000.0,13.91,0.29,N,14.0,False,True,0.027027027027027,3714.285714285714,682.8856766269455,0,36-45
63996.0,Mortgage,8.0,Education,B,12000.0,10.25,0.19,N,12.0,False,True,0.2,5333.0,718.2097695487497,0,36-45
29000.0,Rent,6.0,Medical,C,11000.0,13.49,0.38,Y,2.0,True,True,0.2857142857142857,14500.0,424.29005238964197,0,18-25
84175.0,Rent,4.0,Education,A,7000.0,7.29,0.08,N,8.0,False,True,0.1142857142857142,10521.875,783.0674738489547,0,26-35
40000.0,Rent,0.0,Venture,D,8000.0,15.65,0.2,Y,6.0,True,True,0.0,6666.666666666667,452.87426652234706,0,26-35
54000.0,Rent,0.0,Education,C,4500.0,11.175999999999998,0.08,Y,8.0,True,True,0.0,6750.0,655.7275584381521,0,26-35
42000.0,Mortgage,6.0,Education,C,14750.0,12.99,0.35,N,4.0,False,True,0.2727272727272727,10500.0,569.8751976713808,0,18-25
88000.0,Mortgage,1.0,Personal,D,25000.0,14.83,0.28,N,4.0,True,True,0.0476190476190476,22000.0,500.55779015727063,0,18-25
26400.0,Rent,0.0,Debtconsolidation,C,3600.0,14.27,0.14,Y,3.0,False,True,0.0,8800.0,541.8614248448964,0,18-25
60000.0,Mortgage,6.0,Venture,A,6125.0,6.17,0.1,N,3.0,False,True,0.2727272727272727,20000.0,828.2402416667408,0,18-25
51000.0,Rent,8.0,Debtconsolidation,C,8000.0,13.11,0.16,Y,10.0,False,True,0.2285714285714285,5100.0,577.1290858802726,0,26-35
40000.0,Rent,0.0,Medical,B,12000.0,9.91,0.3,N,16.0,False,True,0.0,2500.0,451.6781917681987,0,36-45
55000.0,Rent,5.0,Medical,B,12000.0,10.62,0.22,N,2.0,False,True,0.238095238095238,27500.0,592.967565104139,0,18-25
72000.0,Mortgage,4.0,Personal,D,15000.0,16.32,0.21,Y,4.0,False,True,0.1818181818181818,18000.0,588.1374730078671,0,18-25
225000.0,Mortgage,4.0,Education,A,10575.0,6.99,0.05,N,2.0,False,True,0.16,112500.0,828.375143787244,0,18-25
50000.0,Rent,4.0,Venture,A,18000.0,7.9,0.36,N,4.0,True,True,0.1666666666666666,12500.0,616.5199818053725,0,18-25
122000.0,Mortgage,1.0,Medical,A,10000.0,8.94,0.08,N,4.0,False,True,0.04,30500.0,808.6047998558166,0,18-25
43385.0,Rent,7.0,Personal,C,23000.0,13.242,0.53,N,3.0,True,True,0.3181818181818182,14461.666666666666,461.75823139384283,1,18-25
65000.0,Mortgage,2.0,Venture,B,8400.0,11.86,0.13,N,4.0,False,True,0.0952380952380952,16250.0,767.5116800101642,0,18-25
21000.0,Rent,2.0,Education,B,10000.0,11.71,0.48,N,2.0,True,True,0.0952380952380952,10500.0,504.7386022311264,1,18-25
45000.0,Rent,4.0,Medical,A,4000.0,7.9,0.09,N,3.0,False,True,0.1904761904761904,15000.0,664.6727349382062,0,18-25
50000.0,Mortgage,5.0,Venture,B,10000.0,10.36,0.2,N,3.0,False,True,0.2272727272727272,16666.666666666668,729.377730561532,0,18-25
37000.0,Rent,4.0,Personal,B,5000.0,10.65,0.14,N,4.0,False,True,0.1818181818181818,9250.0,631.0655583457427,0,18-25
